Observation id,Observation date,Description,Media file,Subject,Trial Order,Date,Condition,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Researcher present,Researcher status,,STATE,211.417,235.417,24,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Arriving at start of trial,Movement,,STATE,220.411,222.911,2.5,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Solve to toy,Time Spent,,STATE,225.16,226.408,1.248,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Toy to end of trial,Time Spent,,STATE,226.912,257.669,30.757,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Left box,Proximity,,STATE,227.662,259.667,32.005,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Researcher absent,Researcher status,,STATE,235.417,257.669,22.252,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Researcher present,Researcher status,,STATE,257.669,265.166,7.497,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Exiting at end of trial,Movement,,STATE,259.667,262.668,3.001,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Functional,Trial type,,STATE,280.664,328.662,47.998,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Researcher present,Researcher status,,STATE,281.162,294.167,13.005,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Arriving at start of trial,Movement,,STATE,284.409,284.903,0.494,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Solve to toy,Time Spent,,STATE,285.661,286.665,1.004,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Toy to end of trial,Time Spent,,STATE,287.16,317.664,30.504,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Left box,Proximity,,STATE,287.661,320.157,32.496,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Researcher absent,Researcher status,,STATE,294.167,317.664,23.497,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Researcher present,Researcher status,,STATE,317.664,328.662,10.998,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Exiting at end of trial,Movement,,STATE,320.157,324.662,4.505,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Functional,Trial type,,STATE,400.411,440.912,40.501,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Researcher present,Researcher status,,STATE,400.411,415.413,15.002,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Arriving at start of trial,Movement,,STATE,405.915,406.164,0.249,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Solve to toy,Time Spent,,STATE,407.16,407.906,0.746,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Toy to end of trial,Time Spent,,STATE,408.159,435.663,27.504,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Left box,Proximity,,STATE,408.914,436.167,27.253,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Researcher absent,Researcher status,,STATE,415.413,435.663,20.25,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Researcher present,Researcher status,,STATE,435.663,440.912,5.249,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Exiting at end of trial,Movement,,STATE,436.167,438.414,2.247,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Functional,Trial type,,STATE,499.156,543.418,44.262,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Researcher present,Researcher status,,STATE,499.156,517.412,18.256,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Arriving at start of trial,Movement,,STATE,508.419,508.917,0.498,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Solve to toy,Time Spent,,STATE,510.409,510.914,0.505,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Toy to end of trial,Time Spent,,STATE,510.914,538.914,28,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Left box,Proximity,,STATE,511.912,539.916,28.004,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Researcher absent,Researcher status,,STATE,517.412,538.914,21.502,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Researcher present,Researcher status,,STATE,538.914,543.418,4.504,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Functional,Exiting at end of trial,Movement,,STATE,539.916,542.418,2.502,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Non-functional,Trial type,,STATE,661.908,707.414,45.506,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Researcher present,Researcher status,,STATE,661.908,681.418,19.51,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Arriving at start of trial,Movement,,STATE,666.409,667.413,1.004,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Solve to toy,Time Spent,,STATE,669.163,673.415,4.252,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Toy to end of trial,Time Spent,,STATE,673.415,700.913,27.498,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Left box,Proximity,,STATE,673.914,702.413,28.499,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Researcher absent,Researcher status,,STATE,681.418,700.913,19.495,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Researcher present,Researcher status,,STATE,700.913,706.912,5.999,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Exiting at end of trial,Movement,,STATE,702.413,706.413,4,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Non-functional,Trial type,,STATE,718.907,828.164,109.257,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Researcher present,Researcher status,,STATE,718.907,739.418,20.511,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Arriving at start of trial,Movement,,STATE,724.909,725.16,0.251,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Solve to toy,Time Spent,,STATE,725.412,732.41,6.998,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Left box,Proximity,,STATE,729.41,764.667,35.257,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Toy to end of trial,Time Spent,,STATE,732.41,763.408,30.998,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Researcher absent,Researcher status,,STATE,739.418,763.408,23.99,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Researcher present,Researcher status,,STATE,763.408,828.164,64.756,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Exiting at end of trial,Movement,,STATE,764.667,771.161,6.494,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Non-functional,Trial type,,STATE,830,878.409,48.409,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Researcher present,Researcher status,,STATE,830,841.406,11.406,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Arriving at start of trial,Movement,,STATE,831.657,832.162,0.505,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Solve to toy,Time Spent,,STATE,834.413,839.414,5.001,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Left box,Proximity,,STATE,839.414,871.665,32.251,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Toy to end of trial,Time Spent,,STATE,839.414,870.66,31.246,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Researcher absent,Researcher status,,STATE,841.406,870.66,29.254,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Researcher present,Researcher status,,STATE,870.66,878.409,7.749,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Exiting at end of trial,Movement,,STATE,872.662,876.161,3.499,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Non-functional,Trial type,,STATE,892.163,930.164,38.001,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Researcher present,Researcher status,,STATE,892.163,904.661,12.498,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Arriving at start of trial,Movement,,STATE,893.665,894.662,0.997,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Solve to toy,Time Spent,,STATE,896.661,902.165,5.504,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Left box,Proximity,,STATE,902.165,930.164,27.999,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Toy to end of trial,Time Spent,,STATE,902.165,928.167,26.002,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Researcher absent,Researcher status,,STATE,904.661,928.167,23.506,,
ES_Child_110,04.06.2023 03:06,ES_Child_110,/Users/eliza/Everything/ES110 2y11m M ECEP.mov,ES110,1,41223,Non-functional,Researcher present,Researcher status,,STATE,928.167,930.164,1.997,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Non-functional,Trial type,,STATE,194.411,267.165,72.754,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Researcher present,Researcher status,,STATE,194.411,211.911,17.5,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Arriving at start of trial,Movement,,STATE,197.161,197.913,0.752,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Solve to toy,Time Spent,,STATE,197.913,205.158,7.245,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Right box (front),Proximity,,STATE,200.415,205.158,4.743,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Right side peek,Peeking,,STATE,201.408,203.915,2.507,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Fiddling with wood,Fiddling,,STATE,202.416,204.909,2.493,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Talking (confusion),Communication,,STATE,203.416,203.915,0.499,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Left box,Proximity,,STATE,205.158,214.414,9.256,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Toy to end of trial,Time Spent,,STATE,205.158,240,34.842,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Fiddling with wood,Fiddling,,STATE,207.417,210.919,3.502,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Researcher absent,Researcher status,,STATE,211.911,238.912,27.001,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Right box (front),Proximity,,STATE,214.414,244.91,30.496,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Fiddling with wood,Fiddling,,STATE,232.412,241.16,8.748,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Talking (confusion),Communication,,STATE,235.912,243.659,7.747,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Researcher present,Researcher status,,STATE,238.912,267.165,28.253,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Right side peek,Peeking,,STATE,239.412,241.16,1.748,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Left box,Proximity,,STATE,244.91,251.662,6.752,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Exiting at end of trial,Movement,,STATE,251.662,264.169,12.507,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Non-functional,Trial type,,STATE,281.165,326.407,45.242,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Researcher present,Researcher status,,STATE,281.165,293.668,12.503,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Arriving at start of trial,Movement,,STATE,284.164,284.908,0.744,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Solve to toy,Time Spent,,STATE,285.663,290.668,5.005,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Right box (front),Proximity,,STATE,286.663,299.161,12.498,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Toy to end of trial,Time Spent,,STATE,290.668,319.166,28.498,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Fiddling with wood,Fiddling,,STATE,292.167,297.66,5.493,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Researcher absent,Researcher status,,STATE,293.668,319.166,25.498,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Right side peek,Peeking,,STATE,296.167,297.66,1.493,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Left box,Proximity,,STATE,299.161,313.415,14.254,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Right box (front),Proximity,,STATE,313.415,321.165,7.75,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Researcher present,Researcher status,,STATE,319.166,326.156,6.99,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Exiting at end of trial,Movement,,STATE,321.165,324.667,3.502,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Non-functional,Trial type,,STATE,338.912,393.161,54.249,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Researcher present,Researcher status,,STATE,338.912,356.162,17.25,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Arriving at start of trial,Movement,,STATE,344.416,345.413,0.997,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Solve to toy,Time Spent,,STATE,346.163,352.162,5.999,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Right box (front),Proximity,,STATE,347.916,348.915,0.999,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Left box,Proximity,,STATE,348.915,368.159,19.244,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Toy to end of trial,Time Spent,,STATE,352.162,382.163,30.001,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Researcher absent,Researcher status,,STATE,356.162,382.163,26.001,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Right box (front),Proximity,,STATE,368.159,381.661,13.502,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Left box,Proximity,,STATE,381.661,387.664,6.003,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Researcher present,Researcher status,,STATE,382.163,392.659,10.496,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Exiting at end of trial,Movement,,STATE,387.664,391.663,3.999,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Non-functional,Trial type,,STATE,408.412,472.911,64.499,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Researcher present,Researcher status,,STATE,408.412,436.165,27.753,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Arriving at start of trial,Movement,,STATE,413.416,416.163,2.747,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Solve to toy,Time Spent,,STATE,426.164,431.16,4.996,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Toy to end of trial,Time Spent,,STATE,431.16,461.169,30.009,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Left box,Proximity,,STATE,433.66,448.406,14.746,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Researcher absent,Researcher status,,STATE,436.165,461.169,25.004,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Midd box,Proximity,,STATE,448.406,463.167,14.761,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Researcher present,Researcher status,,STATE,461.169,472.911,11.742,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Non-functional,Exiting at end of trial,Movement,,STATE,463.167,468.161,4.994,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Functional,Functional,Trial type,,STATE,493.168,544.415,51.247,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Functional,Researcher present,Researcher status,,STATE,493.168,511.158,17.99,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Functional,Arriving at start of trial,Movement,,STATE,500.413,501.163,0.75,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Functional,Solve to toy,Time Spent,,STATE,501.663,503.661,1.998,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Functional,Toy to end of trial,Time Spent,,STATE,503.661,533.665,30.004,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Functional,Left box,Proximity,,STATE,505.416,522.914,17.498,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Functional,Researcher absent,Researcher status,,STATE,511.158,533.665,22.507,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Functional,Right box (front),Proximity,,STATE,522.914,538.914,16,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Functional,Researcher present,Researcher status,,STATE,533.665,544.415,10.75,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Functional,Exiting at end of trial,Movement,,STATE,538.914,541.413,2.499,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Functional,Functional,Trial type,,STATE,559.164,615.419,56.255,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Functional,Researcher present,Researcher status,,STATE,559.164,579.409,20.245,,
ES_Child_111,04.06.2023 03:30,ES_Child_111,/Users/eliza/Everything/ES111 3y2m F ECEP.mov,ES111,2,41223,Functional,Arriving at start of trial,Movement,,STATE,570.91,571.911,1.001,,
